path,label,speaker,source_file,window_idx
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0094.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,94
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0095.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,95
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0096.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,96
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0097.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,97
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0098.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,98
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0099.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,99
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0100.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,100
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0101.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,101
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0102.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,102
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0103.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,103
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0104.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,104
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0105.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,105
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0106.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,106
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0107.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,107
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0108.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,108
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0109.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,109
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0110.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,110
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0111.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,111
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0112.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,112
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0113.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,113
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0114.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,114
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0115.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,115
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0116.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,116
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0117.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,117
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0118.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,118
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0119.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,119
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0120.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,120
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0121.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,121
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0122.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,122
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0123.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,123
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0124.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,124
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0125.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,125
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0126.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,126
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0127.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,127
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0128.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,128
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0129.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,129
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0130.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,130
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0131.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,131
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0132.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,132
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0133.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,133
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0134.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,134
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0135.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,135
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0136.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,136
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0137.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,137
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0138.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,138
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0139.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,139
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0140.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,140
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0141.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,141
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0142.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,142
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0143.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,143
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0144.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,144
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0145.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,145
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0146.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,146
windows/Susheel_C_AudioBook-Ancient Ideals In Modern Life/win_0147.pt,UNKNOWN,Susheel_C_AudioBook-Ancient Ideals In Modern Life,my-folder/Susheel_C_AudioBook-Ancient Ideals In Modern Life.mp3,147
windows/VB_eLearning_Scanbo/win_0000.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,0
windows/VB_eLearning_Scanbo/win_0001.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,1
windows/VB_eLearning_Scanbo/win_0002.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,2
windows/VB_eLearning_Scanbo/win_0003.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,3
windows/VB_eLearning_Scanbo/win_0004.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,4
windows/VB_eLearning_Scanbo/win_0005.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,5
windows/VB_eLearning_Scanbo/win_0006.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,6
windows/VB_eLearning_Scanbo/win_0007.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,7
windows/VB_eLearning_Scanbo/win_0008.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,8
windows/VB_eLearning_Scanbo/win_0009.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,9
windows/VB_eLearning_Scanbo/win_0010.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,10
windows/VB_eLearning_Scanbo/win_0011.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,11
windows/VB_eLearning_Scanbo/win_0012.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,12
windows/VB_eLearning_Scanbo/win_0013.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,13
windows/VB_eLearning_Scanbo/win_0014.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,14
windows/VB_eLearning_Scanbo/win_0015.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,15
windows/VB_eLearning_Scanbo/win_0016.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,16
windows/VB_eLearning_Scanbo/win_0017.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,17
windows/VB_eLearning_Scanbo/win_0018.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,18
windows/VB_eLearning_Scanbo/win_0019.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,19
windows/VB_eLearning_Scanbo/win_0020.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,20
windows/VB_eLearning_Scanbo/win_0021.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,21
windows/VB_eLearning_Scanbo/win_0022.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,22
windows/VB_eLearning_Scanbo/win_0023.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,23
windows/VB_eLearning_Scanbo/win_0024.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,24
windows/VB_eLearning_Scanbo/win_0025.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,25
windows/VB_eLearning_Scanbo/win_0026.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,26
windows/VB_eLearning_Scanbo/win_0027.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,27
windows/VB_eLearning_Scanbo/win_0028.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,28
windows/VB_eLearning_Scanbo/win_0029.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,29
windows/VB_eLearning_Scanbo/win_0030.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,30
windows/VB_eLearning_Scanbo/win_0031.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,31
windows/VB_eLearning_Scanbo/win_0032.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,32
windows/VB_eLearning_Scanbo/win_0033.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,33
windows/VB_eLearning_Scanbo/win_0034.pt,UNKNOWN,VB_eLearning_Scanbo,my-folder/VB_eLearning_Scanbo.wav,34
